topic_id,topic,url,subcategory,tags,user_id,username,user_role,user_title,post_id,post_order,post_content,links_in_post,num_likes,accepted_ans_post_id,replied_to_post_id,replied_to_post_id_direct,replied_to_post_id_soft,quoted_post_id
12415,Idk what is going on or what to do,https://letstalk.mindline.sg/t/idk-what-is-going-on-or-what-to-do/12415,Is This Normal?,---,10252,Eeyore,User,,18750,1,"Hii, I’m currently serving my national service and I feel drained on a daily basis. I just want to ORD now but I’m left with 7 months of service.
Idk but sometimes I feel bouts of anxiety overcoming me. At times, I feel alright in camp but sometimes I get overwhelmed with thoughts. Like “am I doing this right?” “am I going to get scolded later” or “will be kena something because of a certain individual” “what if I make a mistake?” etc. Sometimes I feel my heart palpitating quite quickly and such thoughts start to run in my head. At times, I just want to breakdown then and there. I went to go to the MO to talk about this but he just put me down. “This is not anxiety, you are just overthinking. Anxiety is when you cannot go out of your house at all”. That was when I questioned whether am I really anxious or not. Also, when the superiors shout, idk I feel my heart beating faster. idw to reach out to the superiors, scared they would say “man up” “its ns, you are meant to go through it like this” “the previous generation had it harder, you all are the strawberry generation”
I do talk with my family and friends but I feel like I am burdening them with my thoughts when they are busy with work or their studies. I do not talk about this with people in camp as I do not feel comfortable to talk about it with them. I did not get professional help before because I’m scared of what they would say and about the cost of professional help.
Can someone help me?",,0,18756.0,,,,
12415,Idk what is going on or what to do,https://letstalk.mindline.sg/t/idk-what-is-going-on-or-what-to-do/12415,Is This Normal?,---,8929,Raindrop,Professional,Professional,18756,2,"Hi @Eeyore
What you are going through sounds really challenging! Thank you for reaching out and sharing your thoughts and feelings with us. It takes courage to open up about experiences with anxiety and overthinking, especially when people around you kept putting you down.
I also want to commend you for surviving through for the past 1 year plus and being so brave in telling people how you feel. It sounds like you have reached out but have been made to question the validity of your own feelings. That is really really tough. It makes you doubt yourself, making you feel confused or even frustrated. I want to affirm you that your feelings are real and it is not easy dealing with these feelings when your environment is not supportive.
It can likely be a case of gaslighting in your interactions with your MO. It is a form of manipulation when a person makes you question your own reality and perception by telling you things like that, so that it helps their situation instead of yours.
Here are some suggestions that may be helpful:
2. Validate your emotions. Do tell yourself that your feelings are real and valid, not to deny your own perception and emotions. Empower yourself more and remind yourself of your strengths.
3. Journaling. Keep a record of things happening that can help affirm your reality. Think about what was going on at that time, note your thoughts and emotions. Writing these down could help allow you to reflect on them more deeply and trust yourself more.
4. Self-care. It can be mental and physical actions that promotes your well-being. Try, engaging in hobbies you enjoy or being good to yourself because you deserve to be treated well.
5. Set boundaries. Think for yourself what behaviours or words are unacceptable, and be firm when voicing your concerns. Being consistent in key to maintaining these boundaries.
6. Talking to people might be helpful as well, if you have a supportive family or friend. It helps in gaining new insights into the situation and might also help you in seeing things in another perspective. Most importantly, reaching out to people can provide emotional support. It might be something that you are really looking for.
If you are thinking about seeking professional support and concerned about the costs, you may consider seeking counselling services provided by the SAF Counselling Centre, or community services. Here are some platforms you can consider:
2. SAF Counselling Centre - CMPB | Where to seek help
3. Limitless - Talk To Someone - Limitless
4. IMH CHAT - Home - CHAT
5. Singapore Association for Mental Health (SAMH) - 1800-283 7019
Hope this has been helpful for you. Do take care!",CMPB | Where to seek help https://www.cmpb.gov.sg/web/portal/cmpb/home/life-in-ns/saf/where-to-seek-help; Talk To Someone - Limitless 3 https://www.limitless.sg/talk; Home - CHAT 1 https://www.imh.com.sg/CHAT/Pages/default.aspx; SAMH https://www.samhealth.org.sg/our-services/outreach/samh-insight-centre/#1545895446184-0c71e7f9-ecc9,1,,18750,,18750.0,
12415,Idk what is going on or what to do,https://letstalk.mindline.sg/t/idk-what-is-going-on-or-what-to-do/12415,Is This Normal?,---,7296,CoolBreeze,Professional,Professional,18757,3,"Dear @Eeyore
Thank you for reaching out and sharing your challenges with us. I’m so sorry to hear that the MO gaslighted your experiences. Your feelings and emotions are valid. Well done on recognising that even though someone of authority told you were ‘fine’, you chose to listen to your inner wisdom and reach out for support! Well done!!
Also, you withstood the challenges of NS and have completed almost 70% of it. The last 30% though numerically seems small can still feel like a lot in the body system and it’s okay to acknowledge that you’re feeling overwhelmed and are hoping to have this phase be over. It’s understandable to feel drained and anxious during national service, as it’s a challenging period that demands a lot physically and mentally. Nevertheless, I hope you will join me in taking a few moments to celebrate your wins and your strengths. Going through 17 months of NS is still an achievement. The resilience and grit you have shown thus far should be acknowledged and celebrated.
Recognising that you have bouts of anxiety is a good sign. You are right, anxiety isn’t just about being unable to leave your house; it can manifest in various ways, including the symptoms you described:
- Palpitations: Rapid heartbeats when feeling anxious or scared.
- Overwhelming thoughts: Constant worry about making mistakes or getting scolded.
- Physical symptoms: Feeling the need to break down or escape the situation.
Everyone experiences anxiety to different degrees. It’s our body’s way of signalling that we’re fearful for our safety and well-being. Feeling anxious is a normal and healthy response to a stressful situation; it’s our body’s protective mechanism in action. However, when anxiety starts to hold us hostage, making it difficult to function or trapping us in an unhelpful spiral, it becomes maladaptive. What was meant to protect us can then hinder our daily lives and overall well-being. Depending on how maladaptive the anxiety than the support required will also vary.
Not wanting to be shouted at, fearing if what you did is good enough, and wanting to avoid punishment for someone else’s mistakes are all reasonable concerns. Given the intense nature of national service, it makes sense that your body might feel like it’s in constant threat. It can be helpful to train your brain to distinguish between the challenges you are facing (getting scolded) and an actual life-threatening (tiger in the room) situation.
When you notice unhelpful thoughts, question their validity: Are they based on facts or assumptions? Try to replace them with more balanced thoughts. For example, instead of thinking, “I will get scolded,” consider, “I will do my best, and if I make a mistake, I can learn from it.” Adopting a growth mindset can help you endure the remaining 7 months of national service and possibly even find aspects to enjoy.
Here are some steps that have helped others manage their anxiety. I hope it will help you too.
Deep Breathing: Practice deep breathing exercises. Inhale deeply through your nose for a count of four, hold for four, then exhale through your mouth for a count of four.
5-4-3-2-1 Technique: Identify 5 things you can see, 4 things you can touch, 3 things you can hear, 2 things you can smell, and 1 thing you can taste. This helps ground you in the present moment.
It’s beneficial to practice these techniques outside of triggering moments to enhance their effectiveness. This way, when you first notice sensations like heart palpitations or unhelpful thoughts, it’ll be easier for you to use these skills.
Talk to Someone You Trust:
Even though you might feel like you’re burdening your friends or family, sharing your feelings can provide relief and support. Remember, you are worth their time and energy. If a family member were struggling with a similar situation, would you think they were burdening you? Show yourself the same grace and self-compassion. Connecting with others can make this process feel less lonely. Consider finding a buddy in camp whom you feel comfortable talking to. Sharing experiences can help both of you cope better, and you might be surprised to find that they feel the same way.
Professional Help:
I’ll list some community resources for your consideration at the end. Reaching out to a trained professional counsellor can help you navigate these feelings without judgement. They can also help identify whether these anxiety patterns existed before you joined national service or if they are specific to your NS experience.
Please know that you are not alone, and seeking help is a sign of strength, not weakness. National service is a temporary phase, and prioritising your mental health will not only help you get through it but also benefit you in the long run. If you ever feel overwhelmed, don’t hesitate to reach out.
- Singapore Armed Forces’ (SAF) 24-hour counselling hotline at 1800-278-0022. This is a confidential telephone counselling service provided by the SAF Counselling Centre and manned by trained counselling personnel. You may choose to remain anonymous throughout your call. Face-to-face counselling is also available at the SAF Counselling Centre on request or referral.
- Singapore Association for Mental Health (SAMH): 1800-283 7019
- TOUCHLINE: 1800-377-2252
- Care Corner Counselling Centre: 1800-353 5800
- CHAT
- Brahm Centre
- Limitless
Managing Feelings & Emotions: https://www.youtube.com/watch?v=Vs-MyQgfH3A
Circle Of Control: https://www.youtube.com/watch?v=L9zwduYp9G0
Defeating the Automatic Negative Thoughts (ANTS) in Your Head: https://www.youtube.com/watch?v=74ohWaUttsE
Box Breathing: https://www.youtube.com/watch?v=a7uQXDkxEtM
Progressive Muscle Relaxation: https://www.youtube.com/watch?v=w4gJuAyPxUk
I hope the above has been helpful and if you’d like more resources or if there is anything else you’d like to share with us, please do. We’re here to listen to you, your feelings are valid and you matter!
PS: Thank you for serving your nation through your national service. Your contribution is greatly appreciated.
Warm regards,
CoolBreeze =)",Singapore Armed Forces’ (SAF) 1 https://www.cmpb.gov.sg/web/portal/cmpb/home/life-in-ns/saf/where-to-seek-help; Singapore Association for Mental Health https://www.samhealth.org.sg/#; SAMH https://www.samhealth.org.sg/our-services/outreach/samh-insight-centre/#1545895446184-0c71e7f9-ecc9; TOUCHLINE https://www.touch.org.sg/about-touch/our-services/counselling-services; Care Corner Counselling Centre https://www.carecorner.org.sg/; CHAT 1 https://www.imh.com.sg/CHAT/Get-Help/Pages/default.aspx; Brahm Centre https://brahmcentre.com/youthcare/; Limitless https://www.limitless.sg/talk; https://www.youtube.com/watch?v=Vs-MyQgfH3A https://www.youtube.com/watch?v=Vs-MyQgfH3A; https://www.youtube.com/watch?v=L9zwduYp9G0 https://www.youtube.com/watch?v=L9zwduYp9G0; https://www.youtube.com/watch?v=74ohWaUttsE https://www.youtube.com/watch?v=74ohWaUttsE; https://www.youtube.com/watch?v=a7uQXDkxEtM https://www.youtube.com/watch?v=a7uQXDkxEtM; https://www.youtube.com/watch?v=w4gJuAyPxUk https://www.youtube.com/watch?v=w4gJuAyPxUk,1,,18750,,18750.0,
12409,Penny for my thoughts?,https://letstalk.mindline.sg/t/penny-for-my-thoughts/12409,Is This Normal?,---,10245,eee12345,User,,18732,1,"Hi, late 20s F here, working adult with average full-time job income and freelance jobs on hand just to pass time and increase income. Stress wise is manageable to mild from family, friends and work. Have other extra activities on-top of work and also regularly works out. Meets with friends regularly as well. Don’t have a partner but totally okay with it.
Here comes the issue. I think I am depressed? My general outlook of life is that there is no purpose. I have rationalized and gone through how I have come to it. There is no point in working, upkeeping relationships, working out etc everything. At the end of this journey of life, what awaits is, death. But I still go through with it, everything, the many things I do, and I do it well, like a normal, functional, human-being and converse with people normally. I had come to the above consensus for years and a few of my close friends know how about it. But I don’t talk too much about it because it is depressing.
I think another that comes along with being self-diagnosed depressed is that I am emotionally detached. My friends have commented that I don’t look elated or sad when things happen, no matter good or bad. I am just netural. Generally, it has just been good things happening and I am just neutral.
Thoughts?",,0,,,,,
12409,Penny for my thoughts?,https://letstalk.mindline.sg/t/penny-for-my-thoughts/12409,Is This Normal?,---,7296,CoolBreeze,Professional,Professional,18745,2,"Dear @eee12345
Firstly, I want to say that your thoughts and feelings are incredibly valuable, worth far more than a mere penny.
Thank you for reaching out and sharing your thoughts and experiences with us. It sounds to me like you might be pondering some of life’s age-old questions about purpose and meaning. Grappling with existential questions is a common experience, and throughout history, many great minds like Plato and Socrates have delved into these inquiries. It’s entirely natural to contemplate these ideas, and exploring them further can be a pathway to personal growth and a deeper understanding of oneself.
When contemplating a depression diagnosis, it’s crucial to consider various factors. Self-diagnosing depression may not necessarily contribute positively to your well-being. It’s common to experience occasional dips in mood; in fact, our bodies often signal a need for meaningful connection, either with ourselves or with others with whom we feel a sense of belonging.
Exploring existential questions can indeed evoke feelings of sadness for some, particularly if they’re unfamiliar with the topic. If you’re troubled by concerns of experiencing depression, it’s advisable to seek support from mental health professionals for a formal diagnosis. This step ensures you receive the appropriate support and guidance tailored to your individual needs.
Emotional detachment can serve as a protective mechanism, especially if we’ve faced or witness shame or discomfort in expressing our emotions in the past. This coping strategy of appearing ‘neutral’ or ‘numb’ might have developed as a way to shield ourselves from potential harm. While this approach may have been adaptive at one point, it may no longer serve us well.
It seems that feeling emotionally detached and pondering existential questions about life may have triggered a cycle that reinforces feelings of low mood. However, there are steps you can take to break free from this cycle and cultivate a healthier emotional landscape.
One approach is to work on unlearning old coping patterns and replacing them with more adaptive strategies. This could involve practicing mindfulness techniques, engaging in therapy to explore underlying emotions, and seeking support from trusted and skilled individuals.
Additionally, exploring existential questions in a supportive and constructive manner can lead to personal growth and a deeper understanding of oneself. By addressing these existential concerns with curiosity and openness, you may find greater clarity and meaning in your life.
Here are some actionable steps to deal with existential questions about life:
Reflection and Journaling: Set aside time for introspection and journaling. Reflect on your beliefs, values, and what matters most to you. Writing down your thoughts can help clarify your feelings and provide insight into your existential concerns.
Engage in Meaningful Activities: Engage in activities that bring meaning and fulfilment to your life. This could include volunteering, pursuing creative interests, spending time with loved ones, or immersing yourself in nature. Doing things that align with your values can provide a sense of purpose and direction.
Practice Mindfulness: Incorporate mindfulness practices into your daily routine, such as meditation, deep breathing exercises, or mindful walking. These practices can help ground you in the present moment and cultivate a sense of acceptance and peace amidst existential uncertainty.
Therapeutic Support: Consider seeking support from a therapist or counsellor who specialises in existential therapy. They can provide guidance, support, and tools to navigate existential concerns and help you find meaning and purpose in your life.
I hope the above has been helpful and if you’d like more resources or if there is anything else you’d like to share with us, please do. We’re here to listen to you, your feelings are valid and you matter!
Kind regards,
CoolBreeze =)",,0,,18732,,18732.0,
12409,Penny for my thoughts?,https://letstalk.mindline.sg/t/penny-for-my-thoughts/12409,Is This Normal?,---,2916,Marshmallow.youghurt,User,The Source of Comfort,18753,3,"<QUOTE from 18732>
B u t   I   d o n ’ t   t a l k   t o o   m u c h   a b o u t   i t   b e c a u s e   i t   i s   d e p r e s s i n g .
<ENDQUOTE>
Hi @eee12345
Thank you for sharing your thoughts here, I personally don’t find this topic depressing, I feel like it can be a really good discussion and very thought provoking especially because there’s so many of us who could feel the same way but keep it to ourselves so thank you for sharing and starting this conversation.
<QUOTE from 18732>
A t   t h e   e n d   o f   t h i s   j o u r n e y   o f   l i f e ,   w h a t   a w a i t s   i s ,   d e a t h .
<ENDQUOTE>
Just curious, if death doesn’t occur, would that give you meaning/ purpose to life?
No right or wrong answer, just wanted to ask cause I wanted to hear your perspective too cause it came to my mind a quote from Dr Strange, it’s said by the ancient one: “Death is what gives life meaning, to know your days are numbered, your time is short.”
It got me thinking why does death gives meaning to life and I’m still in the midst of searching for answers.
Looking to hear your perspective!", https://letstalk.mindline.sg/t/penny-for-my-thoughts/12409/1;  https://letstalk.mindline.sg/t/penny-for-my-thoughts/12409/1,0,,18732,,18732.0,18732
11563,Feeling trapped,https://letstalk.mindline.sg/t/feeling-trapped/11563,Seeking Help,---,8909,user1095,User,,17288,1,"It could have been a while that I have friends that I am close to. I met these few people at work and we became close and I enjoyed the moment. I was close to 2 of them who happened to be having affair. I did notice the behavior but I chose to brush it off. Finally it became clearer and I had confirmation from another friend who actually witness them together. I felt betrayed as they have been making use of me as an excuse to their spouses, so that they can go out together. I controlled my emotions till I could not contain anymore. After I cooled down, I spoke to them. After that, they just left the chat grp, ignore me in public but treat me nicely in offic. I could not forgive myself for allowing them to treat me like this. I still have to work with them, especially the guy. It’s so difficult for me and I can’t seem to walk out of it. No one wants to listen anymore…there are more to add on to how I feel, just too much to write",,1,,,,,
11563,Feeling trapped,https://letstalk.mindline.sg/t/feeling-trapped/11563,Seeking Help,---,8929,Raindrop,Professional,Professional,17397,2,"Hi @user1095
I am sorry to hear about what you have experienced from your friendships, especially when they are close to you. Feeling used and betrayed by close friends can be a very painful experience, and it’s understandable that you experienced such intense and fluctuating emotions. I think you did a brave act by speaking to them about how you felt, that is the first step you took to protect your boundaries.
Sometimes, people are unable to accept when an individual steps up to draw clear boundaries. It also takes courage for you to be aware of your boundaries and speaking up. Do remember to keep up with the boundaries and know that you are not wrong in doing so.
Perhaps, you can take some time to process your emotions at this moment. Emotions can be complex and may take time to process and heal, it’s important to acknowledge and validate our feelings.
Here are a few steps you might consider:
Self-Compassion: Be kind and compassionate toward yourself. While you might feel that it is hard to forgive yourself for allowing their actions, I hope you try to show some compassion and understanding towards yourself. It is understandable given your close friendships; thus you chose to trust them previously.
It is not your fault at all, please don’t blame yourself for that. You may consider this activity: Mental Support & Wellbeing Resources in Singapore to Improve Your Mental Health | mindline.sg 1
Journaling: Writing down your thoughts and feelings can be helpful to process and release emotions. You don’t have to share this with anyone; it’s for your own self-reflection. You can also try to declutter your mind through this simple activity: Mental Support & Wellbeing Resources in Singapore to Improve Your Mental Health | mindline.sg
Focus on Self-Care: Engage in activities and self-care practices that promote your overall well-being. This might include exercise, engaging in hobbies, keeping to a routine or spending time with supportive family/friends.
Maybe it would be helpful to minimise contact with them and only do so if it is for work. Have some time for yourself process your own emotions. Remember your emotions are valid, and it’s okay to take the time you need to move forward.
I hope this has been helpful. Do keep us updated on how you are coping, we would really like to continue to support you here on this platform. All the best and take care!",Mental Support & Wellbeing Resources in Singapore to Improve Your Mental Health | mindline.sg 1 https://mindline.sg/youth/?wysa_tool_id=be_kind; Mental Support & Wellbeing Resources in Singapore to Improve Your Mental Health | mindline.sg https://mindline.sg/youth/?wysa_tool_id=declutter_mind,1,,17288,,17288.0,
11563,Feeling trapped,https://letstalk.mindline.sg/t/feeling-trapped/11563,Seeking Help,---,8909,user1095,User,,17406,3,"Thank you for the advice. I have set a boundary and maintain my stand. The hurt was so bad, I had difficulty breathing. I went through the entire scenario, looking to close each chapter by accepting it and even try to forgive myself. I am actually making some improvement until the guy’s behaviour starting to get on my nerves again. I started to have breathing difficulty again coz I was so upset.
Recently whenever we have to communicate for work, he tried to be friendly, even using emojis to lighten the conversation. It really annoys me but I maintain my stand. He always sat with the lady at work and dare not even approach to ask me about work face to face, which is kind of a relief for me. Just last week, he texted me and said will come to my desk to ask me about work, which is something that can solved with a text message. Then I realised that lady is in a meeting. What kind behavior is that? The boundaries that I set is very clear, what is he trying to do?
Another set back was from another colleague who is part of the group. She knew about the situation way before but did not mentioned anything to me. When I found out, she was the one who confirmed that they are together and she listened to me. She shared my anger but in the end, she chose to stick with them. Honestly, I am not angry with her decision and I respected it.
But I am not sure if it’s her guilt playing a part, she will come and talk to me whenever they are not around. Trying to ask me out for workout again and again even when it did not happen most of the time. She ended up going with them instead.
I am tired of dealing with all these. Why can’t they just leave me alone and let it be",,1,,,,,
11563,Feeling trapped,https://letstalk.mindline.sg/t/feeling-trapped/11563,Seeking Help,---,8929,Raindrop,Professional,Professional,17456,4,"I am glad to hear that you have maintained your boundaries and that you are making progress in trying to move on from it. It does sounds hard when they are making contact with you when you are not comfortable with it.
I sensed that you get angry because you set a boundary yet they seemed to be violating it by trying to talk to you.
If you can, take some time to pay attention to own emotions and thoughts. Understand that you feel triggered because they do not seem to acknowledge your boundaries. Focus on what you can control, not so much on them (what you cannot control). By doing this, you can empower yourself, I don’t want you to feel helpless in this situation.
Do continue to maintain limiting interactions with them. You can say that you are not ready to interact and just want to be alone for now.
When you feel anxious, here are suggestions for you to consider trying:
2. Deep breathing exercises – Find a comfortable space and position yourself comfortably. Take a deep breath in while counting to 5 and breathe out counting to 5 as well. While you are breathing out, imagine that the air leaves with your stress and tension. Stay focused on your breathing and cast aside other thoughts. Repeat until you feel better.
3. Grounding exercises – A five-step exercise (5-4-3-2-1) can help to ground you in the present when you are feeling anxious.
You would need to engage your 5 senses (like 5 things you can see, 4 things you can touch, 3 things you can smell, 2 things you can hear, 1 thing you can taste).
4. Physical activity – It can be to go out of office for a walk, exercise after work, anything to release any pent-up energy within yourself.
5. Mindfulness meditation - Mindfulness involves focusing on the present moment without judgment. It can help you become more aware of your thoughts and feelings without getting caught up in them. You can start by trying simple mindfulness exercises, such as deep breathing or guided meditation (easily available on YouTube), to help calm your mind and reduce anxiety. Check out Balance Yourself
Hope this helps!",Balance Yourself 1 https://mindline.sg/youth/?wysa_tool_id=balance_yourself,1,,,,,
11563,Feeling trapped,https://letstalk.mindline.sg/t/feeling-trapped/11563,Seeking Help,---,8909,user1095,User,,18666,5,"Thank you for the advice and I have been trying out the breathing exercise, which helps a lot. My boundaries are still clear and I really avoided talking unless needed.
There’s one thing that I need to understand. Even with such clear boundaries, the guy just kept trying to find ways to talk to me. We still have on events together but communication is all through emails and teams message. He did something which he had never done before. He Whatsapp me the day before the event if I needed help with the setup, which I have to reject him a few times.
I don’t understand this behavior. He has given me a clear message by removing me from following his social media and I left him alone after that.
I tried to be diplomatic with him before that since we have to work together still. He did not want to give in then why try to be friendly with me again? Is he trying to make me the bad person here?",,1,,,,,
11563,Feeling trapped,https://letstalk.mindline.sg/t/feeling-trapped/11563,Seeking Help,---,8929,Raindrop,Professional,Professional,18686,6,"Hi @user1095
Great to hear that the breathing exercises work! And I am proud to hear that you have been clear with your boundaries.
While I may not be able to pinpoint the reasons why he keeps doing certain actions, I am glad that you are maintaining your boundaries. The thing with boundaries is that some people will keep pushing. Their intentions can be unclear to us, what matters most is how we can be consistent with our boundaries. Hopefully, one day he will understand that you are firm and stop pushing.
Thanks for letting me know of your progress, I really appreciate it, and do keep it up! Consistency is key and I hope things will be better for you as days go by.",,1,,18666,,18666.0,
12375,Please someone help me,https://letstalk.mindline.sg/t/please-someone-help-me/12375,Is This Normal?,---,5475,user916,User,,18646,1,"Hi , Uhm I can’t stop overthinking about every social interaction I have . Even if it’s as small as asking for a pen, I keep dissecting these interactions and I find something weird about me and then I can’t stop worrying about how awkward I am. So I just isolate myself and don’t talk to anyone but then when I stop talking i worry about how quiet i am . This cycle keeps repeating everyday. I feel like I’m never not thinking and Idk what to do . I’m tired . It’s killing me",,2,,,,,
12375,Please someone help me,https://letstalk.mindline.sg/t/please-someone-help-me/12375,Is This Normal?,---,5828,Mentalhealth60,User,,18654,2,"I feel this on a personal level. The truth is we all care about other people opinion to a certain extent and dealing with rejection really sucks, but I come to find that rejecting any social interaction brings about worse consequences in the long term.
Yes a lot of negative emotions involved when socializing like discomfort, anxiety and sadness to deal with, but its a matter of dealing with negative emotions in the long run.",,1,,,,,
12375,Please someone help me,https://letstalk.mindline.sg/t/please-someone-help-me/12375,Is This Normal?,---,7296,CoolBreeze,Professional,Professional,18658,3,"Dear @user916,
That sounds incredibly uncomfortable and overwhelming. It must be exhausting to have your mind constantly analysing every interaction so closely. I’m sorry to hear that you’re going through this. It sounds like you’re dealing with a lot of stress and self-doubt around social interactions. Thank you for reaching out to us. It takes a lot of courage to share such personal experiences, and I want to commend you for that. Your strength and resilience in coping with these feelings for so long are truly admirable. Also, thank you for reaching out for support; it is a step in the right direction. Well done!
Feeling nervous in social situations is pretty normal, and lots of people go through it to different extents. Sometimes, even I get a bit anxious in new places, and I end up thinking about what I’m doing too. This is just our body’s way of telling us that we want to fit in and be friends with others. Everyone wants to feel like they belong. It’s a natural thing that helps keep us safe, but sometimes it can make us worry too much, especially if we’ve had bad experiences before. It’s like our brain’s software needs an update. We can do this by taking small steps to feel more comfortable in social situations. That way, our brain won’t think social stuff is scary.
May I please invite you to consider trying the following steps to help manage these feelings:
2. Practice Mindfulness: Try to stay present in the moment instead of letting your mind dwell on past interactions or worry about future ones. Mindfulness techniques like deep breathing or focusing on your senses can help bring you back to the present.
3. Challenge Negative Thoughts: When you catch yourself overthinking or worrying about how you come across in social situations, challenge those thoughts. Ask yourself if there’s any real evidence to support them, and try to reframe them in a more positive or realistic light.
4. Set Realistic Expectations: Remember that nobody is perfect, and it’s okay to make mistakes or have awkward moments in social interactions. Try to set more realistic expectations for yourself and accept that not every interaction will go perfectly.
5. Gradual Exposure: Instead of avoiding social situations altogether, try gradually exposing yourself to them in small doses. Start with low-pressure situations and gradually work your way up to more challenging ones.
6. Seek Support: Consider talking to a therapist or counselor who can help you work through these feelings and develop coping strategies. They can provide a safe space for you to explore your thoughts and feelings without judgment.
Here are some additional resources for you to consider:
Rescue Session: https://mindline.sg/youth/rescue-sessions
Learning Paths: Learning Paths | mindline.sg
Feel More Control: Mental Support & Wellbeing Resources in Singapore to Improve Your Mental Health | mindline.sg
Be Kind To Yourself: Mental Support & Wellbeing Resources in Singapore to Improve Your Mental Health | mindline.sg
Box Breathing: https://www.youtube.com/watch?v=a7uQXDkxEtM
Progressive Muscle Relaxation: https://www.youtube.com/watch?v=w4gJuAyPxUk
Managing Feelings & Emotions: https://www.youtube.com/watch?v=Vs-MyQgfH3A

Defeating the Automatic Negative Thoughts (ANTS) in Your Head: https://www.youtube.com/watch?v=74ohWaUttsE
I hope the above strategies are helpful; please try them out and let us know how things are.
If you have any questions or would like to share more, just hit reply! We’re hear to listen to you. Your feelings are valid and you matter!
Warm regards,
CoolBreeze =)",https://mindline.sg/youth/rescue-sessions 1 https://mindline.sg/youth/rescue-sessions; Learning Paths | mindline.sg 1 https://mindline.sg/youth/learning-paths; Mental Support & Wellbeing Resources in Singapore to Improve Your Mental Health | mindline.sg https://mindline.sg/youth/?wysa_tool_id=feel_more_control; Mental Support & Wellbeing Resources in Singapore to Improve Your Mental Health | mindline.sg 1 https://mindline.sg/youth?wysa_tool_id=be_kind; https://www.youtube.com/watch?v=a7uQXDkxEtM https://www.youtube.com/watch?v=a7uQXDkxEtM; https://www.youtube.com/watch?v=w4gJuAyPxUk 1 https://www.youtube.com/watch?v=w4gJuAyPxUk; https://www.youtube.com/watch?v=Vs-MyQgfH3A https://www.youtube.com/watch?v=Vs-MyQgfH3A; https://www.youtube.com/watch?v=74ohWaUttsE https://www.youtube.com/watch?v=74ohWaUttsE,2,,,,,
12375,Please someone help me,https://letstalk.mindline.sg/t/please-someone-help-me/12375,Is This Normal?,---,5475,user916,User,,18673,4,"Yeah ,you’re right… it’s better to face that fear",,0,,,,,
12375,Please someone help me,https://letstalk.mindline.sg/t/please-someone-help-me/12375,Is This Normal?,---,5475,user916,User,,18674,5,Thank you so much,,0,,18658,18658.0,,
12375,Please someone help me,https://letstalk.mindline.sg/t/please-someone-help-me/12375,Is This Normal?,---,7296,CoolBreeze,Professional,Professional,18681,6,"hi @user916
You’re most welcome.
Fear can feel overwhelming, and that’s completely normal. It’s designed to protect us from danger, like encountering a tiger in the wild. Our bodies have evolved this way. However, it’s important to help reprogram and teach our brain and body that interacting with someone isn’t the same as facing a tiger, even if it feels that way sometimes.
You don’t have to face your fears alone—please reach out for support.
Take good care of yourself and remember to take things one step at a time.",,1,,18674,,18674.0,
12360,Please assist me in this,https://letstalk.mindline.sg/t/please-assist-me-in-this/12360,Mental Health Conditions,mentalhealth,10229,Skye,User,,18565,1,"Hi… im new here… and i dont really like to talk to a real person face to face about my problems. But its getting heavier lately… its so hard right now… everything felt so wrong and i felt like im going to explode… and i cant keep up with my mind. It keep going round and round like i keep forgetting everything and then remembering everything at once. It hurts so bad. I dont even know where to start, where to get help, there is no one to talk in real life. I just need someone to understand and tell me what is going on, what is real and is not. Feeling like im fading, im lost and numb. I dont have the thought of ending my life. I just want to get a grip of reality and to handle it without getting lost.",,1,,,,,
12360,Please assist me in this,https://letstalk.mindline.sg/t/please-assist-me-in-this/12360,Mental Health Conditions,mentalhealth,59,Jaws,User,,18566,2,"Hello @Skye, welcome to the forum!
It sounds like you’re experiencing a lot of intense emotions and thoughts right now. It’s completely okay to feel overwhelmed, and seeking a safe space to talk is a great first step. Can you tell me more about what has been feeling “wrong” lately? Are there specific situations or triggers that seem to make things feel worse? It can help to identify patterns or particular stressors.
I’m here to listen and help. Let’s take it one step at a time.",,0,,,,,
